,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_last_gold,dire_pos1_last_gold,rad_pos2_last_gold,dire_pos2_last_gold,rad_pos3_last_gold,dire_pos3_last_gold,rad_pos4_last_gold,dire_pos4_last_gold,rad_pos5_last_gold,dire_pos5_last_gold
0,15204,19010,15842,6852,6428,19709,20270,15431,9569,8651,-4505,-1260,411,-2717,-2223,-10294,radiant,15104.0,19578.0,19063.0,20099.0,16022.0,15602.0,6947.0,9467.0,6602.0,8814.0
1,18107,14644,13464,9291,7567,20010,17717,13749,10728,9513,-1903,-3073,-285,-1437,-1946,-8644,dire,18155.0,19716.0,14831.0,16455.0,13401.0,12879.0,9209.0,10539.0,7618.0,9064.0
2,21251,15468,13644,8225,7639,19405,16447,13682,11575,5774,1846,-979,-38,-3350,1865,-656,radiant,21487.0,19501.0,15477.0,16902.0,13551.0,13566.0,8349.0,11373.0,7553.0,5995.0
3,20325,15813,12849,9130,7828,18901,15242,13762,13461,8151,1424,571,-913,-4331,-323,-3572,radiant,18650.0,17884.0,15327.0,15141.0,12574.0,14008.0,8465.0,13509.0,7906.0,8110.0
4,22256,21293,13053,8909,6386,16911,16111,14575,10410,7397,5345,5182,-1522,-1501,-1011,6493,radiant,21277.0,17416.0,20735.0,16615.0,12558.0,15085.0,8244.0,10592.0,6204.0,7643.0
5,16513,13975,12082,7992,7221,15425,15128,16071,9408,8399,1088,-1153,-3989,-1416,-1178,-6648,dire,16878.0,15674.0,14257.0,13840.0,11428.0,15101.0,7535.0,9804.0,7174.0,8133.0
6,22012,19140,14079,8819,7298,18834,17628,15092,11111,6308,3178,1512,-1013,-2292,990,2375,radiant,21747.0,18903.0,19153.0,17622.0,14095.0,14993.0,9065.0,11301.0,7580.0,6340.0
7,23177,15455,12063,11286,10455,17238,16776,11691,8707,8230,5939,-1321,372,2579,2225,9794,radiant,22063.0,16469.0,15542.0,16496.0,11578.0,11856.0,10255.0,8910.0,10167.0,8060.0
8,19368,16522,13152,12177,7715,15257,15282,13617,10090,9024,4111,1240,-465,2087,-1309,5664,radiant,19226.0,15095.0,16818.0,14225.0,13532.0,13800.0,12641.0,10023.0,8011.0,9300.0
9,18626,16410,13729,8705,8419,21327,13614,13686,10665,9785,-2701,2796,43,-1960,-1366,-3188,dire,17921.0,20372.0,16156.0,13469.0,13328.0,13212.0,8392.0,10318.0,8533.0,9184.0
10,15661,13167,11202,7959,5478,17676,15710,12003,9257,7404,-2015,-2543,-801,-1298,-1926,-8583,radiant,16157.0,17215.0,13068.0,16064.0,11493.0,11962.0,8075.0,9353.0,5681.0,7416.0
11,20104,19278,16005,11387,9348,21708,15246,13060,9840,6886,-1604,4032,2945,1547,2462,9382,radiant,19692.0,21676.0,18804.0,15574.0,15574.0,12948.0,11288.0,9580.0,9332.0,6944.0
12,17601,16322,12081,9127,7577,16148,14097,13146,7968,5834,1453,2225,-1065,1159,1743,5515,dire,17572.0,16071.0,16400.0,14420.0,12158.0,13326.0,9096.0,8129.0,7791.0,5998.0
13,15516,14801,14215,9116,7773,19625,18570,15610,15535,9211,-4109,-3769,-1395,-6419,-1438,-17130,dire,15437.0,19078.0,15134.0,18327.0,13425.0,16214.0,8696.0,15636.0,7739.0,9129.0
14,15647,14116,13085,9996,8799,20986,14743,14971,9367,9081,-5339,-627,-1886,629,-282,-7505,dire,15890.0,21177.0,14124.0,14534.0,13414.0,14917.0,10085.0,9620.0,8976.0,9299.0
15,16322,13925,15320,9960,8025,19427,19416,15264,10113,8153,-3105,-5491,56,-153,-128,-8821,dire,16649.0,18448.0,13977.0,19420.0,15317.0,14728.0,10207.0,9750.0,8263.0,7845.0
16,15667,12661,11714,7535,7228,22183,16791,13504,8854,7378,-6516,-4130,-1790,-1319,-150,-13905,dire,16104.0,21800.0,12926.0,17059.0,11617.0,12958.0,7752.0,9011.0,7510.0,7418.0
17,16110,13175,12678,8660,8945,17286,16799,16570,9926,8196,-1176,-3624,-3892,-1266,749,-9209,radiant,16178.0,17376.0,12922.0,17045.0,11703.0,17036.0,8479.0,10308.0,8801.0,7955.0
18,16309,14313,11350,8335,7457,21719,19720,16644,10770,9052,-5410,-5407,-5294,-2435,-1595,-20141,dire,16082.0,21470.0,14223.0,19756.0,11563.0,16685.0,7997.0,10984.0,7470.0,9236.0
19,14944,16013,13201,8979,7928,18064,13904,14559,7624,6476,-3120,2109,-1358,1355,1452,438,dire,15186.0,18033.0,16263.0,13408.0,13287.0,14672.0,8952.0,7633.0,7704.0,6752.0
20,18608,17241,14963,9906,7380,18152,19505,13047,7164,7658,456,-2264,1916,2742,-278,2572,radiant,18733.0,17786.0,17689.0,19018.0,15375.0,12485.0,10004.0,7180.0,7626.0,7706.0
21,19643,13742,10746,12469,8437,15995,15446,12903,9266,7304,3648,-1704,-2157,3203,1133,4123,radiant,19573.0,16038.0,13835.0,15695.0,11022.0,13185.0,12664.0,9399.0,8591.0,7454.0
22,16509,9931,9590,8747,8288,19889,15194,13459,8414,8820,-3380,-5263,-3869,333,-532,-12711,dire,17006.0,19226.0,10032.0,15422.0,9613.0,13661.0,8564.0,8714.0,8386.0,8830.0
23,19118,18252,16374,8886,8250,14646,14147,10050,9091,8533,4472,4105,6324,-205,-283,14413,radiant,19102.0,14602.0,18006.0,14208.0,16193.0,10381.0,8979.0,9344.0,8342.0,8702.0
24,20072,15969,12705,9420,8829,17321,16543,15224,9639,8346,2751,-574,-2519,-219,483,-78,dire,19459.0,17115.0,15491.0,16498.0,12647.0,15607.0,9527.0,9962.0,8893.0,8526.0
25,19646,15331,10801,8023,7531,19235,17856,11993,8917,9261,411,-2525,-1192,-894,-1730,-5930,radiant,19659.0,18896.0,15399.0,18154.0,10745.0,11771.0,8063.0,8976.0,7301.0,9463.0
26,18451,15000,9827,7747,7142,21517,15396,14160,9237,8495,-3066,-396,-4333,-1490,-1353,-10638,dire,17268.0,21591.0,14480.0,15277.0,9798.0,14386.0,7632.0,9459.0,6940.0,8629.0
27,21880,13503,11952,10017,8037,18463,14818,13326,9239,8639,3417,-1315,-1374,778,-602,904,radiant,20977.0,18449.0,13249.0,15171.0,11533.0,13315.0,9919.0,9148.0,7814.0,8544.0
28,13134,15465,12838,8668,11995,19099,17794,13647,11753,10771,-5965,-2329,-809,-3085,1224,-10964,dire,13166.0,18685.0,15666.0,17705.0,12733.0,14042.0,8357.0,11830.0,12246.0,10531.0
29,16125,15354,14686,12576,8319,19500,17592,14502,10980,11139,-3375,-2238,184,1596,-2820,-6653,dire,15964.0,20257.0,15799.0,17527.0,13776.0,14495.0,11910.0,11311.0,8380.0,11446.0
30,17854,15636,10686,9075,11224,19225,20029,13924,8797,6302,-1371,-4393,-3238,278,4922,-3802,radiant,18256.0,18602.0,15562.0,18854.0,10941.0,13309.0,9124.0,7999.0,11057.0,6212.0
31,15003,14449,13437,11171,7545,19868,16614,14178,9025,8621,-4865,-2165,-741,2146,-1076,-6701,dire,14645.0,20569.0,14177.0,16576.0,13223.0,14413.0,11192.0,9401.0,7695.0,8727.0
32,14270,13137,14165,6580,5373,17925,16614,16534,9497,6959,-3655,-3477,-2369,-2917,-1586,-14004,dire,14137.0,17767.0,13126.0,16456.0,14170.0,16515.0,6794.0,9586.0,5358.0,7204.0
33,19798,14380,12624,7525,6918,19839,18487,17351,10323,9857,-41,-4107,-4727,-2798,-2939,-14612,dire,19294.0,20205.0,14147.0,18743.0,12712.0,17252.0,7268.0,10541.0,6921.0,10093.0
34,23034,17545,13946,12648,9615,14691,13274,13016,9469,7781,8343,4271,930,3179,1834,18557,radiant,21277.0,14826.0,17120.0,13529.0,13547.0,13309.0,12239.0,9311.0,9205.0,7937.0
35,17561,16761,14438,8628,5965,22662,18832,15798,12446,10440,-5101,-2071,-1360,-3818,-4475,-16825,dire,17541.0,22093.0,16289.0,19541.0,13947.0,16236.0,8518.0,12751.0,5917.0,10720.0
36,17072,14696,8865,7269,5905,15279,15335,12063,9207,7520,1793,-639,-3198,-1938,-1615,-5597,dire,17084.0,15324.0,14175.0,15131.0,8884.0,12123.0,7474.0,9369.0,6149.0,7693.0
37,20706,13296,11952,8748,7037,14245,15838,14292,8329,8613,6461,-2542,-2340,419,-1576,422,radiant,20758.0,13994.0,13357.0,15719.0,11953.0,14608.0,8716.0,8490.0,7175.0,8728.0
38,22686,18972,15856,11537,10392,15504,13001,12517,6528,6027,7182,5971,3339,5009,4365,25866,radiant,21938.0,14978.0,17367.0,12673.0,15197.0,12814.0,10922.0,6737.0,9526.0,6210.0
39,25228,15651,14008,9739,8454,17027,12599,12459,7994,7264,8201,3052,1549,1745,1190,15737,radiant,24703.0,16931.0,15339.0,12758.0,13784.0,12423.0,8891.0,8029.0,8411.0,7321.0
40,19535,17236,16188,9228,8623,21519,15490,12527,9769,10183,-1984,1746,3661,-541,-1560,1322,radiant,18691.0,20875.0,15908.0,15580.0,15711.0,12342.0,8668.0,9693.0,8498.0,10309.0
41,17854,17381,14985,11616,7242,17398,16584,16979,12098,8883,456,797,-1994,-482,-1641,-2864,dire,17920.0,16466.0,17684.0,16708.0,15323.0,15508.0,11751.0,12116.0,7214.0,8296.0
42,21898,17022,15544,8660,8152,17800,15136,13727,8670,6724,4098,1886,1817,-10,1428,9219,radiant,20694.0,17920.0,16574.0,15414.0,15186.0,13889.0,8386.0,8891.0,8191.0,6766.0
43,13459,12904,11241,9268,5870,18808,19104,16198,16175,12298,-5349,-6200,-4957,-6907,-6428,-29841,dire,12936.0,18969.0,12470.0,18873.0,11401.0,16033.0,9261.0,16486.0,5956.0,11804.0
44,16590,15114,15400,8815,8319,17712,17447,14418,12999,9892,-1122,-2333,982,-4184,-1573,-8230,dire,16535.0,17991.0,14832.0,17215.0,15541.0,14362.0,8970.0,13224.0,8629.0,10168.0
45,15009,15563,12141,12754,9256,18850,13586,14218,9045,9968,-3841,1977,-2077,3709,-712,-944,dire,15135.0,18843.0,16005.0,13335.0,12091.0,14591.0,12522.0,9207.0,9448.0,10314.0
46,20994,15770,14996,10230,8600,20527,16655,15660,13369,8253,467,-885,-664,-3139,347,-3874,dire,21539.0,21121.0,15626.0,15521.0,15033.0,15003.0,10173.0,11897.0,8805.0,7914.0
47,14837,16704,14898,10559,8591,18416,15085,13582,7624,7312,-3579,1619,1316,2935,1279,3570,radiant,14587.0,18788.0,16741.0,14655.0,14636.0,13347.0,10546.0,7492.0,8623.0,7278.0
48,19849,17246,16121,8804,7248,20479,17743,14502,9839,9755,-630,-497,1619,-1035,-2507,-3050,dire,19231.0,20210.0,17501.0,17830.0,16444.0,14565.0,8834.0,9874.0,7441.0,9831.0
49,19057,15566,13040,9227,6736,16974,11345,13228,9422,7662,2083,4221,-188,-195,-926,4995,dire,18836.0,17233.0,15538.0,11464.0,12882.0,13431.0,9393.0,9185.0,6444.0,7772.0
50,14680,16032,12102,7407,6041,16765,16412,13244,11943,11688,-2085,-380,-1142,-4536,-5647,-13790,dire,14952.0,16664.0,16533.0,16472.0,12262.0,13211.0,7633.0,11831.0,6239.0,11123.0
51,15298,15183,12731,9688,8349,17062,16639,15622,8945,8761,-1764,-1456,-2891,743,-412,-5780,dire,15175.0,17334.0,14994.0,16655.0,12656.0,15979.0,9664.0,9004.0,8225.0,8952.0
52,17006,14596,11669,9697,8763,21627,17885,16109,9662,9196,-4621,-3289,-4440,35,-433,-12748,dire,16963.0,21445.0,14097.0,18065.0,11693.0,16423.0,9840.0,9827.0,8553.0,9249.0
53,18051,15244,14919,7320,7404,18515,16966,15750,8269,6696,-464,-1722,-831,-949,708,-3258,radiant,18286.0,18252.0,15441.0,17082.0,15284.0,15785.0,7533.0,8438.0,7413.0,6816.0
54,26902,19338,14207,11837,10174,15672,15986,13769,8179,7463,11230,3352,438,3658,2711,21389,radiant,26896.0,15910.0,18725.0,16208.0,14083.0,13565.0,11766.0,8262.0,10319.0,7481.0
55,14824,15051,14077,8387,5584,21149,15571,12999,9288,7822,-6325,-520,1078,-901,-2238,-8906,dire,13560.0,21126.0,14947.0,15598.0,13831.0,13040.0,8399.0,8902.0,5387.0,7236.0
56,20940,16631,15871,10166,8817,18977,16642,16134,9570,7068,1963,-11,-263,596,1749,4034,radiant,19856.0,18834.0,15783.0,16792.0,15761.0,16241.0,9965.0,9543.0,8350.0,7196.0
57,24730,13981,13641,12619,9643,12921,12899,11996,7915,7691,11809,1082,1645,4704,1952,21192,radiant,24562.0,13235.0,13791.0,13235.0,13627.0,12221.0,12234.0,8102.0,9608.0,7921.0
58,22333,20989,15990,12292,10690,13744,11491,9881,7204,5448,8589,9498,6109,5088,5242,34526,radiant,21183.0,13998.0,20037.0,11577.0,14722.0,10057.0,11879.0,7168.0,9888.0,5500.0
59,18150,12087,13205,7516,7397,20063,13037,12735,8321,9605,-1913,-950,470,-805,-2208,-5406,dire,18101.0,19769.0,11968.0,12986.0,12961.0,12659.0,7334.0,8239.0,6939.0,9720.0
60,16200,13300,13417,7452,7026,22979,16307,12934,12538,10237,-6779,-3007,483,-5086,-3211,-17600,dire,16269.0,20911.0,13578.0,15880.0,13751.0,12368.0,7679.0,12070.0,7183.0,9642.0
61,13555,13871,13865,12107,7861,24581,19621,14364,10569,8150,-11026,-5750,-499,1538,-289,-16026,dire,13234.0,24546.0,13960.0,19573.0,13991.0,14473.0,12077.0,10643.0,8049.0,8223.0
62,17981,15093,11539,12639,7363,21722,18618,15274,12649,8784,-3741,-3525,-3735,-10,-1421,-12432,dire,17523.0,22285.0,13981.0,18991.0,11637.0,15739.0,12978.0,13153.0,7020.0,9148.0
63,18437,17704,15642,10579,7214,17501,15406,14590,13131,6963,936,2298,1052,-2552,251,1985,dire,18491.0,17372.0,17885.0,15529.0,15691.0,14532.0,10551.0,13152.0,7340.0,7083.0
64,18403,15073,13043,10856,9553,17690,16556,14963,13262,13700,713,-1483,-1920,-2406,-4147,-9243,dire,18234.0,17763.0,14229.0,16342.0,12891.0,14757.0,10998.0,13244.0,9558.0,14051.0
65,18010,14685,11345,8520,8829,15174,15576,13711,10741,7207,2836,-891,-2366,-2221,1622,-1020,dire,17706.0,15133.0,14757.0,15868.0,10677.0,13854.0,8698.0,10597.0,8714.0,7341.0
66,18115,15814,11591,8067,7787,17573,14164,13994,8827,8974,542,1650,-2403,-760,-1187,-2158,dire,18093.0,17101.0,16331.0,14178.0,11859.0,13484.0,8356.0,8536.0,7975.0,8548.0
67,22408,18964,19282,13632,11385,19623,17274,14924,7775,10674,2785,1690,4358,5857,711,15401,radiant,22109.0,19895.0,19104.0,17530.0,18990.0,14756.0,13934.0,7989.0,11588.0,10824.0
68,24452,16812,16788,8177,8165,19850,15739,14552,8710,6793,4602,1073,2236,-533,1372,8750,radiant,24331.0,20017.0,16853.0,15602.0,16628.0,14679.0,8296.0,8609.0,8204.0,6815.0
69,21846,16083,12955,9660,7393,13758,10643,11284,10537,6624,8088,5440,1671,-877,769,15091,radiant,21089.0,13712.0,16200.0,11031.0,13130.0,11570.0,9598.0,10820.0,7659.0,6844.0
70,17433,18407,16251,10946,9821,18161,16841,10248,7531,6937,-728,1566,6003,3415,2884,13140,radiant,17455.0,18612.0,18240.0,16156.0,15828.0,9998.0,10078.0,7680.0,9820.0,6814.0
71,21695,15445,13373,11399,8228,21461,14745,13113,9520,8239,234,700,260,1879,-11,3062,radiant,21456.0,21568.0,15285.0,15127.0,13160.0,13473.0,11245.0,9503.0,8086.0,8490.0
72,11832,10789,10716,7545,6076,19645,18807,15420,12357,10821,-7813,-8018,-4704,-4812,-4745,-30092,dire,11926.0,19189.0,11018.0,18070.0,10730.0,15159.0,7768.0,12096.0,6297.0,10441.0
73,18942,14286,12929,10650,10154,16328,16802,11764,9338,8368,2614,-2516,1165,1312,1786,4361,radiant,18867.0,16418.0,14225.0,16781.0,12950.0,12046.0,10526.0,9272.0,10165.0,8527.0
74,19384,16632,16440,9238,6353,26323,18208,17172,8553,6735,-6939,-1576,-732,685,-382,-8944,dire,18259.0,24736.0,16796.0,17235.0,16585.0,15697.0,8932.0,8117.0,6187.0,6479.0
75,22524,16457,10076,12649,7768,22629,17222,15036,8195,6370,-105,-765,-4960,4454,1398,22,dire,23131.0,22268.0,16943.0,16977.0,10439.0,14538.0,13038.0,8292.0,8114.0,6443.0
76,19014,13782,13311,8634,7346,24240,18194,13378,6746,6313,-5226,-4412,-67,1888,1033,-6784,dire,18764.0,23518.0,13322.0,17927.0,13160.0,13282.0,8574.0,6587.0,7565.0,6249.0
77,16028,17719,12033,7857,7473,18180,16783,15788,7387,8084,-2152,936,-3755,470,-611,-5112,radiant,15625.0,17576.0,17095.0,16651.0,11870.0,15588.0,7563.0,7357.0,7346.0,7890.0
78,16026,13038,13463,7479,6941,16060,15588,14766,10356,8916,-34,-2550,-1303,-2877,-1975,-8739,dire,15700.0,15873.0,12883.0,15424.0,13335.0,14708.0,7375.0,10566.0,7060.0,9059.0
79,14564,13442,8977,5306,5136,24092,16016,14395,12882,10374,-9528,-2574,-5418,-7576,-5238,-30334,dire,15094.0,22087.0,13392.0,15471.0,9237.0,13511.0,5481.0,12089.0,5253.0,9474.0
80,25683,17735,14801,10685,10773,20501,13618,12117,8124,7829,5182,4117,2684,2561,2944,17488,radiant,25137.0,20888.0,16990.0,13348.0,14548.0,12404.0,9940.0,8351.0,10393.0,8026.0
81,13847,15469,15123,9227,9235,16688,13957,13194,11207,8451,-2841,1512,1929,-1980,784,-596,radiant,13933.0,16137.0,15340.0,13808.0,14844.0,12788.0,9576.0,10950.0,9285.0,8625.0
82,20758,15694,15444,8032,7332,16639,17918,14696,9882,10093,4119,-2224,748,-1850,-2761,-1968,radiant,19155.0,16575.0,15374.0,18125.0,14352.0,14730.0,7524.0,9739.0,6993.0,10093.0
83,13938,12265,12118,6471,5576,19215,16683,14655,11163,8600,-5277,-4418,-2537,-4692,-3024,-19948,dire,13617.0,18709.0,12034.0,16311.0,12311.0,14093.0,6625.0,10966.0,5757.0,8335.0
84,17808,13802,11328,6725,6596,18680,13162,13457,8621,6990,-872,640,-2129,-1896,-394,-4651,dire,17789.0,18677.0,13636.0,13236.0,11490.0,13057.0,6836.0,8662.0,6328.0,6963.0
85,14959,15742,14168,7021,9107,17228,15932,14092,13711,8767,-2269,-190,76,-6690,340,-8733,radiant,14823.0,16483.0,15978.0,14915.0,13778.0,14296.0,7086.0,13222.0,9158.0,8517.0
86,22286,12830,13496,7856,8394,20735,14221,13677,9168,6933,1551,-1391,-181,-1312,1461,128,radiant,22785.0,20046.0,13237.0,13888.0,13903.0,13374.0,8156.0,9262.0,8475.0,6845.0
87,26097,12630,13225,9398,7421,20400,18156,15291,9117,9986,5697,-5526,-2066,281,-2565,-4179,dire,25661.0,20197.0,12927.0,18015.0,13182.0,15447.0,9736.0,9109.0,7656.0,10101.0
88,15939,16889,15717,8097,7309,16600,18662,13325,13902,10055,-661,-1773,2392,-5805,-2746,-8593,radiant,15494.0,16421.0,16846.0,18880.0,15457.0,13412.0,8286.0,13752.0,7447.0,10311.0
89,21414,14399,15217,9945,10181,18465,14315,15234,9271,6266,2949,84,-17,674,3915,7605,radiant,21013.0,18405.0,14517.0,14538.0,15284.0,14970.0,9898.0,9277.0,10339.0,6379.0
90,19333,16971,17035,12595,12333,16484,16236,11299,9754,7491,2849,735,5736,2841,4842,17003,radiant,18083.0,16692.0,16303.0,16081.0,15862.0,11310.0,12139.0,9867.0,11565.0,7604.0
91,14927,14566,12539,8452,6437,18241,17394,16161,10220,6668,-3314,-2828,-3622,-1768,-231,-11763,dire,13975.0,18339.0,13642.0,17578.0,12217.0,15787.0,8118.0,9889.0,6034.0,6636.0
92,13283,12239,10585,7163,8782,17702,16197,13389,8393,6946,-4419,-3958,-2804,-1230,1836,-10575,dire,13344.0,17519.0,12358.0,16132.0,10649.0,13107.0,7450.0,8491.0,9023.0,7147.0
93,17289,15927,13168,7472,6509,20337,13752,12340,10439,9599,-3048,2175,828,-2967,-3090,-6102,radiant,17057.0,19475.0,15611.0,13559.0,12656.0,12125.0,7561.0,10277.0,6601.0,9349.0
94,17224,18673,15277,8786,8455,16682,14175,14685,9120,7744,542,4498,592,-334,711,6009,radiant,17370.0,16519.0,18444.0,13305.0,15500.0,14513.0,8986.0,9196.0,8750.0,7597.0
95,16466,17165,16792,10182,8606,15761,16919,15322,8445,7080,705,246,1470,1737,1526,5684,radiant,15911.0,15939.0,17312.0,16675.0,16547.0,15312.0,10408.0,8455.0,8638.0,7244.0
96,18936,14997,14055,8621,7352,15649,15037,12269,10285,8726,3287,-40,1786,-1664,-1374,1995,dire,18691.0,15497.0,14949.0,15113.0,14111.0,12352.0,8721.0,10132.0,7271.0,8998.0
97,17873,15701,13741,8499,8257,21337,14983,14470,8468,7985,-3464,718,-729,31,272,-3172,dire,18359.0,20790.0,15902.0,14640.0,13781.0,13812.0,8604.0,7968.0,8428.0,7714.0
98,17499,14444,13603,8181,6990,22649,15837,14044,8618,8724,-5150,-1393,-441,-437,-1734,-9155,dire,16970.0,22198.0,14487.0,15717.0,13093.0,13766.0,8236.0,8445.0,6849.0,8746.0
99,15021,11968,12772,7622,8139,20406,14961,16573,9562,10498,-5385,-2993,-3801,-1940,-2359,-16478,dire,15075.0,20310.0,12095.0,14892.0,12848.0,16592.0,7863.0,9621.0,8360.0,10722.0
100,20417,17377,14396,8723,8693,15777,15606,13036,7445,6695,4640,1771,1360,1278,1998,11047,radiant,20067.0,15841.0,17494.0,15768.0,14762.0,12765.0,9039.0,7605.0,9027.0,6939.0
101,24899,14621,14361,9193,7661,15595,13889,12908,7662,6556,9304,732,1453,1531,1105,14125,radiant,24836.0,15213.0,14351.0,14089.0,14349.0,12809.0,9127.0,7915.0,7776.0,6702.0
102,17492,13528,12726,8733,7144,18162,11533,14106,10393,6096,-670,1995,-1380,-1660,1048,-667,dire,17572.0,17352.0,13717.0,10816.0,12855.0,12719.0,8841.0,10184.0,6988.0,5631.0
103,19760,13124,14087,9497,10428,16335,14201,14455,9491,6609,3425,-1077,-368,6,3819,5805,radiant,19427.0,16673.0,13157.0,14528.0,14075.0,14772.0,9190.0,9738.0,10336.0,6879.0
104,17146,17483,12703,10181,7501,18520,17926,16856,14285,10349,-1374,-443,-4153,-4104,-2848,-12922,dire,15699.0,18588.0,16364.0,17991.0,11948.0,17233.0,9607.0,14478.0,6985.0,10465.0
105,16960,15107,12486,10706,10385,16601,12693,12150,9887,7477,359,2414,336,819,2908,6836,radiant,16883.0,16213.0,14881.0,12364.0,12619.0,12532.0,10804.0,10093.0,10407.0,7640.0
106,13112,11870,12550,9255,7234,20493,11318,12493,12425,8665,-7381,552,57,-3170,-1431,-11373,dire,13025.0,20486.0,12027.0,11176.0,12817.0,12238.0,9351.0,12335.0,7168.0,8601.0
107,15353,15522,12247,8689,8136,17081,13530,11969,9982,6878,-1728,1992,278,-1293,1258,507,radiant,15130.0,16939.0,15361.0,13324.0,12411.0,11872.0,8583.0,9912.0,7865.0,6691.0
108,20145,15655,14235,10941,9765,15294,13184,15142,12018,10259,4851,2471,-907,-1077,-494,4844,dire,19749.0,15163.0,15119.0,13241.0,14150.0,15083.0,11014.0,11600.0,9690.0,10181.0
