,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_last_gold,dire_pos1_last_gold,rad_pos2_last_gold,dire_pos2_last_gold,rad_pos3_last_gold,dire_pos3_last_gold,rad_pos4_last_gold,dire_pos4_last_gold,rad_pos5_last_gold,dire_pos5_last_gold
0,21881,22390,20561,9727,9308,24070,24706,18483,11444,11630,-2189,-2316,2078,-1717,-2322,-6466,radiant,20421.0,23955.0,22935.0,24436.0,21138.0,18740.0,9198.0,11479.0,9234.0,11895.0
1,31297,19355,18152,12004,11047,22491,20170,16585,12752,6979,8806,-815,1567,-748,4068,12878,radiant,31030.0,22915.0,19346.0,19671.0,17486.0,16291.0,12266.0,12956.0,11208.0,7082.0
2,26232,18859,14557,12036,10334,21407,18782,16740,16772,12200,4825,77,-2183,-4736,-1866,-3883,radiant,27138.0,21784.0,19210.0,18090.0,14820.0,16327.0,12456.0,15909.0,10384.0,10587.0
3,20814,18014,14897,9711,9141,19631,16957,17788,11054,9683,1183,1057,-2891,-1343,-542,-2536,dire,20956.0,19661.0,18317.0,17416.0,15076.0,17855.0,9993.0,11179.0,9366.0,9878.0
4,29773,20672,14368,13112,12210,23455,19590,14800,11369,9598,6318,1082,-432,1743,2612,11323,radiant,29373.0,22450.0,20299.0,19395.0,13955.0,14442.0,13157.0,11236.0,12114.0,9742.0
5,24588,21041,17335,16050,11065,19459,17830,16064,11514,10129,5129,3211,1271,4536,936,15083,radiant,23773.0,18382.0,20849.0,17060.0,17565.0,15947.0,15882.0,11118.0,11189.0,9696.0
6,22913,19396,15951,10937,10296,27188,17841,17508,12330,11589,-4275,1555,-1557,-1393,-1293,-6963,dire,21013.0,26586.0,19941.0,16474.0,15229.0,16513.0,10717.0,12560.0,10049.0,11774.0
7,20688,17242,14578,10079,7869,23301,18473,14382,12066,8636,-2613,-1231,196,-1987,-767,-6402,radiant,20403.0,23115.0,16833.0,18868.0,14314.0,14632.0,9966.0,12200.0,7537.0,8876.0
8,21337,19761,14193,10932,8809,20557,17702,17274,10440,8241,780,2059,-3081,492,568,818,dire,20398.0,20410.0,19131.0,17725.0,13916.0,17790.0,10393.0,10091.0,8440.0,7810.0
9,17422,17387,15515,11301,10261,28297,19402,16567,12289,12105,-10875,-2015,-1052,-988,-1844,-16774,dire,17667.0,28197.0,17312.0,19798.0,15817.0,16798.0,11518.0,12465.0,10380.0,11857.0
10,23476,18748,18525,16123,11160,24621,22724,18917,13016,10823,-1145,-3976,-392,3107,337,-2069,dire,22499.0,25400.0,17581.0,23189.0,18672.0,19496.0,15274.0,13473.0,10551.0,11218.0
11,19742,16679,14576,9776,9496,26085,21058,18709,11478,8945,-6343,-4379,-4133,-1702,551,-16006,dire,19719.0,26498.0,16737.0,21046.0,14276.0,18124.0,9833.0,11380.0,9860.0,9017.0
12,20693,17872,15307,12836,11602,20696,19234,18686,11871,10588,-3,-1362,-3379,965,1014,-2765,radiant,19933.0,20405.0,17475.0,19704.0,15413.0,18573.0,12356.0,11705.0,11381.0,10526.0
13,20349,16714,13671,10153,8974,25695,24925,20310,12803,11121,-5346,-8211,-6639,-2650,-2147,-24993,dire,20376.0,25715.0,16555.0,25101.0,12936.0,20038.0,9995.0,12880.0,8754.0,11340.0
14,20317,20043,16607,11961,10273,22123,16345,17037,8958,7697,-1806,3698,-430,3003,2576,7041,dire,20020.0,22317.0,19763.0,16132.0,15897.0,17354.0,12020.0,9108.0,10014.0,7916.0
15,22410,20220,17921,12035,9220,23706,24680,15205,9917,9541,-1296,-4460,2716,2118,-321,-1243,radiant,22840.0,23017.0,20551.0,23994.0,18275.0,14697.0,12275.0,9768.0,9424.0,9229.0
16,25202,17303,14658,15165,10601,20325,19227,15246,11305,9823,4877,-1924,-588,3860,778,7003,radiant,25024.0,20127.0,17331.0,18903.0,14233.0,15132.0,15289.0,11187.0,10462.0,9344.0
17,22574,12947,12396,11252,10825,24469,17252,15024,9629,10185,-1895,-4305,-2628,1623,640,-6565,dire,21890.0,24307.0,13250.0,17507.0,12772.0,15014.0,11299.0,9684.0,11092.0,10251.0
18,23505,21262,20193,11057,9419,19481,19353,13961,11619,10600,4024,1909,6232,-562,-1181,10422,radiant,23574.0,17489.0,20983.0,20000.0,20507.0,12457.0,11011.0,11794.0,9363.0,10415.0
19,24806,19365,15224,11490,10807,21164,20007,18136,11383,11192,3642,-642,-2912,107,-385,-190,dire,24650.0,20434.0,19129.0,20036.0,15229.0,18135.0,11495.0,11359.0,11065.0,11366.0
20,23526,19581,13825,9882,9299,24482,21117,14847,12365,11177,-956,-1536,-1022,-2483,-1878,-7875,radiant,23291.0,23973.0,18978.0,20731.0,13825.0,14755.0,9875.0,12566.0,9298.0,11404.0
21,21005,18476,11440,9362,7818,25984,19672,16091,10793,10513,-4979,-1196,-4651,-1431,-2695,-14952,dire,21159.0,25909.0,17929.0,19506.0,11338.0,16155.0,9273.0,10971.0,7794.0,10659.0
22,26074,16684,14042,11203,9324,24046,18219,18141,12529,11944,2028,-1535,-4099,-1326,-2620,-7552,radiant,25722.0,23966.0,16734.0,17895.0,14125.0,18381.0,11277.0,12617.0,9345.0,11663.0
23,16487,19616,16457,10866,14340,22612,21808,15951,13929,13076,-6125,-2192,506,-3063,1264,-9610,dire,16494.0,22255.0,19756.0,22309.0,16248.0,15678.0,10999.0,13831.0,14326.0,12917.0
24,19808,18759,17323,14085,9442,23954,22740,18031,14335,14283,-4146,-3981,-708,-250,-4841,-13926,dire,19461.0,24009.0,18678.0,22508.0,17340.0,17762.0,14220.0,14038.0,9377.0,14053.0
25,21851,17749,13216,10610,12901,24889,25362,17410,11137,8322,-3038,-7613,-4194,-527,4579,-10793,radiant,22194.0,24782.0,17850.0,25457.0,13319.0,17123.0,10842.0,11409.0,12694.0,8483.0
26,17564,15658,16941,7504,6858,23383,19802,19676,11439,8101,-5819,-4144,-2735,-3935,-1243,-17876,dire,17464.0,23306.0,15985.0,19879.0,16727.0,19704.0,7673.0,11337.0,7091.0,8098.0
27,25377,15874,14222,8773,8051,23146,21740,21322,12693,11395,2231,-5866,-7100,-3920,-3344,-17999,dire,24897.0,22976.0,15992.0,21580.0,14539.0,21066.0,8775.0,12371.0,8142.0,11280.0
28,21385,18222,16495,10097,6841,27524,21130,17937,14208,12789,-6139,-2908,-1442,-4111,-5948,-20548,dire,20994.0,28148.0,17880.0,21395.0,16390.0,18192.0,10245.0,14449.0,6834.0,12962.0
29,20170,16802,10112,7980,6600,19280,18837,14091,11472,9295,890,-2035,-3979,-3492,-2695,-11311,dire,20745.0,18635.0,17257.0,18788.0,10346.0,13922.0,8137.0,11324.0,6812.0,9254.0
30,26479,16564,15452,10696,9134,17059,18428,17869,10356,9703,9420,-1864,-2417,340,-569,4910,radiant,26699.0,17089.0,16372.0,18282.0,15253.0,17340.0,10779.0,10256.0,9229.0,9872.0
31,22587,19883,19106,10212,9584,27209,20130,15577,11609,11535,-4622,-247,3529,-1397,-1951,-4688,radiant,23031.0,27309.0,20353.0,20342.0,18982.0,15530.0,10268.0,11800.0,9776.0,11682.0
32,27676,21287,18380,10873,11021,21437,18704,16073,9988,7939,6239,2583,2307,885,3082,15096,radiant,26491.0,21846.0,20627.0,18906.0,17895.0,16434.0,10369.0,10186.0,10587.0,8148.0
33,18556,17846,16851,9983,9138,24017,22250,17913,17060,12851,-5461,-4404,-1062,-7077,-3713,-21717,dire,18236.0,23195.0,17527.0,22303.0,16830.0,18193.0,10203.0,17313.0,9267.0,13061.0
34,17966,17534,15173,14817,11143,24199,18290,18066,12079,11379,-6233,-756,-2893,2738,-236,-7380,dire,18397.0,23948.0,17846.0,18141.0,15488.0,18232.0,15121.0,11621.0,11070.0,11462.0
35,20043,19551,18524,12524,10581,22596,19497,16544,9670,8591,-2553,54,1980,2854,1990,4325,radiant,19575.0,22310.0,19746.0,19116.0,18489.0,16543.0,12600.0,9412.0,10473.0,8486.0
36,23284,20119,18757,10050,8316,26236,22242,18312,11423,11635,-2952,-2123,445,-1373,-3319,-9322,dire,23397.0,25787.0,19813.0,21877.0,18959.0,18042.0,10151.0,11627.0,8458.0,11665.0
37,25034,19074,15197,10854,8608,20794,14134,16872,13092,10168,4240,4940,-1675,-2238,-1560,3707,dire,24442.0,21346.0,18782.0,14070.0,14645.0,16820.0,10668.0,13563.0,8372.0,10318.0
38,18429,19384,14504,9457,7078,22367,18174,16270,14080,13965,-3938,1210,-1766,-4623,-6887,-16004,dire,18595.0,21737.0,19053.0,18052.0,14177.0,16288.0,9725.0,14020.0,7245.0,13914.0
39,18498,19351,15428,11730,10729,20542,20894,18800,11786,10867,-2044,-1543,-3372,-56,-138,-7153,dire,18767.0,20411.0,19324.0,20657.0,15862.0,19008.0,12045.0,12051.0,11048.0,10564.0
40,21354,18638,16683,8632,8510,22918,19202,18885,9744,8017,-1564,-564,-2202,-1112,493,-4949,radiant,21163.0,22466.0,18724.0,19211.0,16579.0,18961.0,8767.0,9955.0,8657.0,8155.0
41,31662,23019,17229,13858,12639,21673,18554,16138,10556,8653,9989,4465,1091,3302,3986,22833,radiant,31722.0,18788.0,23088.0,18115.0,17056.0,15526.0,13599.0,10512.0,12526.0,8535.0
42,17862,17873,16244,10518,6403,27914,19123,17665,11320,10088,-10052,-1250,-1421,-802,-3685,-17210,dire,18204.0,27087.0,18331.0,18599.0,16578.0,16964.0,10505.0,10869.0,6588.0,9802.0
43,26192,20869,19444,11546,10603,21085,19234,18648,10698,7793,5107,1635,796,848,2810,11196,radiant,26020.0,20338.0,20941.0,19058.0,19632.0,18591.0,11733.0,10934.0,10963.0,7969.0
44,21933,15429,15902,8619,7983,24806,15723,15295,10742,11020,-2873,-294,607,-2123,-3037,-7720,dire,21760.0,24812.0,15396.0,15381.0,15545.0,15076.0,8781.0,10670.0,8183.0,11148.0
45,18056,18064,17597,15637,9828,30431,22909,16129,12133,10058,-12375,-4845,1468,3504,-230,-12478,dire,18061.0,29250.0,18444.0,22737.0,17302.0,15976.0,15508.0,12048.0,9620.0,9992.0
46,22708,21373,17688,12837,8959,24606,20373,17894,16261,8858,-1898,1000,-206,-3424,101,-4427,dire,23347.0,23603.0,21542.0,20000.0,17576.0,17501.0,13198.0,15842.0,9184.0,8535.0
47,21852,18386,14331,10671,10672,21511,19774,15943,13530,8789,341,-1388,-1612,-2859,1883,-3635,dire,21324.0,20831.0,17930.0,19751.0,14325.0,15705.0,10634.0,13242.0,10558.0,8448.0
48,20693,19372,13451,10100,9152,21644,18344,17132,11631,10945,-951,1028,-3681,-1531,-1793,-6928,dire,20608.0,21585.0,18516.0,17371.0,13311.0,17677.0,9918.0,11293.0,9214.0,11088.0
49,26459,22921,24183,15984,13406,21223,20877,17874,9150,11681,5236,2044,6309,6834,1725,22148,radiant,26491.0,21413.0,22721.0,20725.0,24296.0,18152.0,16246.0,9240.0,13702.0,11850.0
50,28934,21409,19822,10567,10359,24692,16986,16234,9447,8178,4242,4423,3588,1120,2181,15554,radiant,28969.0,25035.0,21285.0,17072.0,19824.0,16203.0,10544.0,9637.0,10664.0,8396.0
51,26368,19432,15071,11676,8715,16872,14522,13473,11884,7779,9496,4910,1598,-208,936,16732,radiant,26197.0,17264.0,19550.0,14059.0,14824.0,13637.0,11660.0,12042.0,8639.0,7925.0
52,24504,17456,16012,12975,9826,26922,18330,16164,11988,11130,-2418,-874,-152,987,-1304,-3761,radiant,24333.0,26341.0,17807.0,18407.0,16169.0,16171.0,13076.0,11765.0,9645.0,10759.0
53,24063,16306,16501,13549,12064,20556,19362,14494,11096,9495,3507,-3056,2007,2453,2569,7480,radiant,23252.0,20275.0,15896.0,19140.0,15414.0,14126.0,12887.0,10699.0,11950.0,9618.0
54,24861,21365,12941,15084,9693,28254,20481,19546,9912,7971,-3393,884,-6605,5172,1722,-2220,dire,25015.0,27080.0,21885.0,20280.0,13250.0,18316.0,15420.0,9814.0,9971.0,8238.0
55,21152,15621,15539,10348,8762,30195,23364,15660,9799,9174,-9043,-7743,-121,549,-412,-16770,dire,21117.0,29962.0,15397.0,23161.0,15612.0,15705.0,10186.0,9958.0,8835.0,9346.0
56,19746,21535,15616,10687,9827,20192,19257,16599,8315,9016,-446,2278,-983,2372,811,4032,radiant,19095.0,20671.0,21898.0,19699.0,15517.0,16878.0,10661.0,8546.0,9679.0,9040.0
57,20084,16304,16176,9094,7907,20033,19417,17919,12568,10850,51,-3113,-1743,-3474,-2943,-11222,dire,19749.0,20393.0,15885.0,19625.0,16095.0,18158.0,8878.0,12728.0,7807.0,11056.0
58,18806,19952,18871,11234,11695,19366,15869,14993,12830,9248,-560,4083,3878,-1596,2447,8252,radiant,18934.0,19751.0,19761.0,15449.0,18493.0,15255.0,11140.0,13038.0,11900.0,9201.0
59,26081,19257,18169,10976,9308,18896,19614,16015,10991,11431,7185,-357,2154,-15,-2123,6844,radiant,26049.0,18494.0,18678.0,19959.0,18021.0,15971.0,10772.0,11246.0,9515.0,11628.0
60,16833,15645,14807,7716,6162,23266,20351,18191,14382,10263,-6433,-4706,-3384,-6666,-4101,-25290,dire,16392.0,22959.0,15444.0,20397.0,14797.0,17727.0,7605.0,13915.0,6206.0,10119.0
61,23248,16773,12719,8062,7642,25083,18402,16792,10643,8736,-1835,-1629,-4073,-2581,-1094,-11212,dire,22980.0,22189.0,17123.0,17325.0,12942.0,16025.0,8309.0,9862.0,7823.0,8379.0
62,20191,18605,16291,8560,10875,20586,19598,16870,16436,10891,-395,-993,-579,-7876,-16,-9859,radiant,20212.0,20438.0,18386.0,19248.0,16481.0,16248.0,8114.0,15996.0,10684.0,11016.0
63,27354,15889,15666,9154,9704,25275,17634,16587,11122,8100,2079,-1745,-921,-1968,1604,-951,radiant,27037.0,25124.0,15945.0,17093.0,15617.0,16607.0,9122.0,11204.0,9585.0,8045.0
64,33671,14708,15642,11178,9039,25093,24228,17565,11402,11646,8578,-9520,-1923,-224,-2607,-5696,dire,32876.0,24864.0,14819.0,23417.0,15847.0,17699.0,11379.0,11505.0,9204.0,11594.0
65,20931,21950,20158,9677,9650,19458,22076,17217,16774,11203,1473,-126,2941,-7097,-1553,-4362,radiant,19590.0,19533.0,21274.0,21974.0,20110.0,17419.0,9713.0,16590.0,9451.0,11435.0
66,27212,19254,19014,13381,12541,25292,18391,17319,10675,8532,1920,863,1695,2706,4009,11193,radiant,26627.0,24707.0,17986.0,18141.0,18577.0,17198.0,12677.0,10643.0,12098.0,8245.0
67,20763,17024,14991,10534,8448,23080,22686,19608,14463,8257,-2317,-5662,-4617,-3929,191,-16334,dire,17289.0,22871.0,17460.0,21795.0,15324.0,19026.0,10347.0,14184.0,7640.0,7868.0
68,18256,15210,12829,9692,10583,20892,19184,16268,10390,8204,-2636,-3974,-3439,-698,2379,-8368,dire,17646.0,20748.0,15119.0,19196.0,12636.0,16192.0,9456.0,10193.0,10551.0,8339.0
69,22125,21197,16320,10607,9077,23548,16474,14443,11848,10885,-1423,4723,1877,-1241,-1808,2128,radiant,21806.0,23124.0,20973.0,16354.0,16053.0,14488.0,10502.0,11766.0,9173.0,11131.0
70,23399,23487,19213,12059,11461,19744,17427,17505,11168,10719,3655,6060,1708,891,742,13056,radiant,22604.0,20180.0,22491.0,17827.0,18266.0,17951.0,11083.0,11463.0,10805.0,11115.0
71,21389,22399,20886,13939,10699,18975,19616,17512,9769,8899,2414,2783,3374,4170,1800,14541,radiant,21064.0,19099.0,21810.0,19380.0,20710.0,17341.0,13550.0,9825.0,10783.0,9017.0
72,22487,19004,15812,10728,8829,20603,18795,15048,12673,11268,1884,209,764,-1945,-2439,-1527,dire,22097.0,20497.0,18967.0,19300.0,15593.0,15172.0,10380.0,12825.0,8979.0,11102.0
73,20674,17834,16759,10148,8221,28928,18776,17811,11131,10876,-8254,-942,-1052,-983,-2655,-13886,dire,20544.0,28593.0,17234.0,18508.0,16643.0,17639.0,10334.0,11059.0,8372.0,10795.0
74,21533,15612,16401,11002,10704,24250,18464,19641,11540,13335,-2717,-2852,-3240,-538,-2631,-11978,dire,21150.0,24075.0,16111.0,18384.0,16372.0,19879.0,10811.0,11778.0,10668.0,13547.0
75,20894,16511,16287,10275,8357,22812,15089,17162,12954,8215,-1918,1422,-875,-2679,142,-3908,dire,21351.0,21995.0,16126.0,14520.0,16380.0,17290.0,10511.0,12836.0,8580.0,8073.0
76,25019,16470,16583,11900,13240,20701,16569,16773,11412,8045,4318,-99,-190,488,5195,9712,radiant,23490.0,20000.0,16231.0,16797.0,16050.0,17096.0,11376.0,10768.0,12509.0,8152.0
77,20908,19488,16765,13369,9183,23032,21863,20336,17954,13112,-2124,-2375,-3571,-4585,-3929,-16584,dire,21367.0,23207.0,19904.0,21400.0,17004.0,20073.0,13823.0,17873.0,9479.0,12730.0
78,22217,18045,15816,14528,13297,22188,16332,14588,11533,9347,29,1713,1228,2995,3950,9915,radiant,22339.0,21904.0,18002.0,16145.0,16003.0,14617.0,14581.0,11468.0,13008.0,9601.0
79,15447,13352,14294,10623,8124,24384,14751,15045,14905,10904,-8937,-1399,-751,-4282,-2780,-18149,dire,15087.0,24497.0,13581.0,14370.0,14123.0,14651.0,10855.0,14702.0,7878.0,10595.0
80,19250,17936,14922,9528,9882,21564,16841,14321,12484,9198,-2314,1095,601,-2956,684,-2890,radiant,18389.0,20917.0,18185.0,15700.0,14432.0,13636.0,9706.0,11658.0,9492.0,8072.0
81,23470,18608,16912,12642,11080,20911,16951,17333,15231,11345,2559,1657,-421,-2589,-265,941,dire,24024.0,18640.0,19114.0,15808.0,17343.0,16487.0,12922.0,14670.0,11342.0,11366.0
82,19422,17431,15552,9277,9639,30662,18748,19093,12583,10654,-11240,-1317,-3541,-3306,-1015,-20419,dire,19479.0,29353.0,17352.0,18625.0,15680.0,19183.0,9515.0,12342.0,9805.0,10375.0
83,25376,18101,16216,13773,12379,23735,20445,18510,11230,9378,1641,-2344,-2294,2543,3001,2547,radiant,24703.0,23694.0,17619.0,20544.0,15929.0,18466.0,13727.0,11304.0,12471.0,9377.0
84,21695,20301,16442,14122,10985,19654,17866,14982,11542,11450,2041,2435,1460,2580,-465,8051,radiant,21396.0,19090.0,20137.0,17508.0,16348.0,15107.0,14151.0,11601.0,10674.0,11698.0
85,27087,20077,20080,14238,13087,15384,17428,15639,8636,8975,11703,2649,4441,5602,4112,28507,radiant,27354.0,15017.0,19793.0,17330.0,20367.0,15893.0,14338.0,8814.0,13102.0,9158.0
86,23391,16227,13495,9768,9165,21094,19960,17646,12212,9260,2297,-3733,-4151,-2444,-95,-8126,dire,23292.0,21044.0,16717.0,19624.0,13366.0,17595.0,9809.0,12312.0,9324.0,9162.0
87,26301,18913,16277,8932,7640,24537,22858,18373,13626,8822,1764,-3945,-2096,-4694,-1182,-10153,dire,25394.0,23253.0,19356.0,22006.0,16603.0,17620.0,8989.0,13067.0,7881.0,8644.0
88,18690,18048,17073,11817,10982,22731,20563,18193,17399,12234,-4041,-2515,-1120,-5582,-1252,-14510,dire,19127.0,21787.0,18030.0,20090.0,16013.0,17503.0,11726.0,17590.0,10807.0,12111.0
89,21585,18951,16505,13875,11646,26656,20835,15073,14996,12079,-5071,-1884,1432,-1121,-433,-7077,dire,20820.0,26382.0,18733.0,20688.0,16082.0,14825.0,13502.0,15090.0,11588.0,11590.0
90,21791,21532,20480,9875,11193,27710,19106,19534,13582,9563,-5919,2426,946,-3707,1630,-4624,radiant,22378.0,27474.0,21267.0,18875.0,20716.0,19224.0,10161.0,13204.0,11459.0,9363.0
91,18773,17722,12360,11375,9015,21744,21734,19732,10183,10036,-2971,-4012,-7372,1192,-1021,-14184,dire,18212.0,20931.0,17286.0,21543.0,12348.0,19525.0,11782.0,10110.0,8732.0,9841.0
92,21297,20726,20059,13072,9900,22013,15632,14374,12490,7171,-716,5094,5685,582,2729,13374,radiant,21684.0,21768.0,20257.0,15653.0,19995.0,14334.0,13018.0,12575.0,9840.0,7255.0
93,23733,19556,14396,10526,10230,22430,22267,17171,13098,12003,1303,-2711,-2775,-2572,-1773,-8528,dire,22361.0,22275.0,19511.0,22583.0,13929.0,16927.0,10021.0,13056.0,9994.0,12061.0
94,23045,17234,14718,10996,7851,26531,17748,17769,12852,12661,-3486,-514,-3051,-1856,-4810,-13717,dire,22760.0,26478.0,17394.0,17839.0,14729.0,17676.0,10899.0,13165.0,7723.0,12997.0
95,26474,22920,20368,11224,8428,26167,18564,15151,12318,10000,307,4356,5217,-1094,-1572,7214,radiant,25224.0,26108.0,21896.0,18698.0,19943.0,15034.0,11251.0,12043.0,7965.0,9857.0
96,18513,17759,14990,10231,8765,25402,25011,20055,14863,11844,-6889,-7252,-5065,-4632,-3079,-26917,dire,18298.0,24843.0,17678.0,23463.0,14908.0,19275.0,10199.0,14172.0,8985.0,11936.0
97,22718,17646,18017,14363,11183,23208,23293,16422,12823,11826,-490,-5647,1595,1540,-643,-3645,dire,22460.0,22914.0,17602.0,22877.0,18244.0,15832.0,14518.0,12542.0,11208.0,11788.0
98,31501,22903,16474,11871,11436,21844,19331,18068,8210,8344,9657,3572,-1594,3661,3092,18388,radiant,30605.0,22050.0,21966.0,19632.0,15341.0,18255.0,11433.0,8415.0,10916.0,8564.0
99,24232,15695,14642,8773,7685,20604,18517,16218,9948,10050,3628,-2822,-1576,-1175,-2365,-4310,dire,24352.0,20595.0,15264.0,18625.0,14761.0,16029.0,8665.0,9976.0,7595.0,10008.0
100,25516,19535,13696,11653,11678,25502,16832,13585,11851,9870,14,2703,111,-198,1808,4438,radiant,25364.0,25475.0,19737.0,17037.0,13823.0,13547.0,11839.0,11982.0,11879.0,10047.0
101,32503,19958,17777,16214,13925,16990,16191,16167,13286,12634,15513,3767,1610,2928,1291,25109,radiant,32446.0,17313.0,20228.0,15221.0,17649.0,15313.0,15794.0,13525.0,13687.0,11476.0
102,26982,22139,19306,12038,10208,18449,14698,12493,8991,8268,8533,7441,6813,3047,1940,27774,radiant,25985.0,18621.0,21731.0,15000.0,19081.0,12716.0,11830.0,9118.0,9972.0,8327.0
103,23784,19345,17756,12120,11537,21604,24132,17921,11250,10258,2180,-4787,-165,870,1279,-623,dire,23831.0,21156.0,19146.0,23944.0,17980.0,17615.0,11765.0,11482.0,11808.0,10227.0
104,19165,20727,16809,11704,9684,17920,18309,17600,10461,11432,1245,2418,-791,1243,-1748,2367,dire,19328.0,17975.0,19903.0,18651.0,16870.0,17354.0,11846.0,9683.0,9892.0,11518.0
105,23382,19698,14918,9614,9551,24285,18221,17609,12130,10035,-903,1477,-2691,-2516,-484,-5117,dire,21245.0,23864.0,19037.0,17970.0,14249.0,17472.0,8516.0,11930.0,8933.0,10274.0
106,18474,18272,17589,15874,14921,25033,22940,23776,10696,10212,-6559,-4668,-6187,5178,4709,-7527,dire,18747.0,25005.0,18371.0,22707.0,17701.0,23747.0,15291.0,10964.0,14677.0,10449.0
107,24151,16580,19261,11492,11338,17584,17678,14089,13839,11523,6567,-1098,5172,-2347,-185,8109,dire,24019.0,16933.0,16000.0,17494.0,18294.0,13198.0,11234.0,14058.0,10906.0,11337.0
108,25142,19534,17641,10451,10729,28258,16620,16528,14197,10777,-3116,2914,1113,-3746,-48,-2883,dire,24968.0,28105.0,18575.0,16696.0,17234.0,16748.0,10352.0,14586.0,10472.0,10815.0
109,17534,15343,10690,8493,7746,22634,20547,19215,14546,13362,-5100,-5204,-8525,-6053,-5616,-30498,dire,17961.0,22429.0,15619.0,20135.0,10926.0,18958.0,8642.0,14544.0,7932.0,13298.0
110,26762,18207,16854,11985,12225,18941,16759,15080,14536,9232,7821,1448,1774,-2551,2993,11485,radiant,26772.0,18455.0,18611.0,16772.0,16658.0,15316.0,12368.0,14540.0,12549.0,9527.0
111,18402,14050,15204,10958,8970,22954,22390,14343,13931,12081,-4552,-8340,861,-2973,-3111,-18115,dire,17871.0,23272.0,13793.0,22804.0,14942.0,14275.0,10990.0,14082.0,9119.0,11917.0
112,28578,17626,17996,12074,9416,21335,15287,12598,10171,9679,7243,2339,5398,1903,-263,16620,radiant,28342.0,21072.0,17603.0,15320.0,18220.0,12850.0,12205.0,10433.0,9561.0,9775.0
